age,job,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,y
35,admin.,single,university.degree,no,no,no,telephone,104.0,1,999.0,0,nonexistent,no
76,housemaid,married,basic.4y,no,no,no,cellular,296.0,5,999.0,0,nonexistent,yes
48,admin.,married,university.degree,no,yes,no,telephone,396.0,1,999.0,0,nonexistent,no
37,admin.,married,university.degree,no,no,no,cellular,197.0,2,999.0,0,nonexistent,no
35,technician,married,professional.course,no,yes,no,cellular,447.0,1,999.0,2,failure,no
44,blue-collar,married,basic.9y,no,yes,no,telephone,172.0,1,999.0,0,nonexistent,no
52,housemaid,married,unknown,no,yes,no,cellular,239.0,2,999.0,0,nonexistent,no
38,blue-collar,single,basic.9y,no,yes,no,telephone,219.0,1,999.0,0,nonexistent,no
35,blue-collar,divorced,basic.4y,no,yes,no,cellular,123.0,1,999.0,0,nonexistent,no
38,admin.,single,university.degree,no,yes,no,telephone,195.0,2,999.0,0,nonexistent,no
39,admin.,single,university.degree,no,yes,yes,cellular,9.0,4,999.0,1,failure,no
39,technician,married,university.degree,no,yes,yes,cellular,63.0,2,999.0,0,nonexistent,no
53,self-employed,,university.degree,no,no,no,cellular,397.0,3,999.0,0,nonexistent,no
30,technician,married,professional.course,no,yes,yes,cellular,184.0,2,999.0,0,nonexistent,no
39,admin.,married,high.school,no,yes,no,cellular,214.0,1,999.0,0,nonexistent,no
49,technician,married,professional.course,no,yes,no,cellular,534.0,3,999.0,0,nonexistent,no
39,self-employed,divorced,high.school,no,no,no,cellular,261.0,1,3.0,1,success,yes
50,blue-collar,married,unknown,no,yes,yes,cellular,589.0,2,999.0,0,nonexistent,yes
999,admin.,married,basic.9y,unknown,yes,no,telephone,199.0,4,999.0,0,nonexistent,no
26,self-employed,single,university.degree,no,yes,no,cellular,181.0,2,999.0,0,nonexistent,no
36,admin.,married,university.degree,no,no,no,telephone,124.0,3,999.0,0,nonexistent,no
41,technician,married,professional.course,no,no,yes,cellular,81.0,2,999.0,0,nonexistent,no
999,admin.,single,university.degree,no,no,no,cellular,,1,999.0,2,failure,no
51,unemployed,married,basic.9y,unknown,yes,no,telephone,66.0,1,999.0,0,nonexistent,no
33,technician,married,high.school,no,unknown,unknown,cellular,,2,999.0,0,nonexistent,no
30,blue-collar,married,basic.4y,no,yes,no,cellular,77.0,2,999.0,0,nonexistent,no
29,admin.,married,university.degree,no,yes,no,cellular,167.0,1,999.0,0,nonexistent,no
34,self-employed,single,university.degree,no,yes,no,cellular,102.0,3,999.0,0,nonexistent,no
34,self-employed,single,university.degree,no,yes,no,cellular,245.0,1,999.0,0,nonexistent,no
40,management,married,university.degree,no,yes,yes,cellular,957.0,1,999.0,1,failure,yes
27,admin.,married,university.degree,no,yes,no,telephone,91.0,1,999.0,0,nonexistent,no
52,admin.,married,university.degree,no,yes,no,cellular,469.0,1,999.0,0,nonexistent,no
50,blue-collar,divorced,basic.4y,no,yes,no,telephone,46.0,1,999.0,0,nonexistent,no
32,admin.,single,high.school,no,no,no,telephone,103.0,2,999.0,0,nonexistent,no
35,management,married,university.degree,no,yes,no,cellular,400.0,1,999.0,0,nonexistent,no
48,admin.,divorced,basic.9y,no,no,no,cellular,1424.0,4,999.0,0,nonexistent,yes
51,services,married,high.school,unknown,yes,no,telephone,246.0,2,999.0,0,nonexistent,no
33,admin.,married,basic.9y,no,yes,no,telephone,235.0,1,,0,nonexistent,no
999,blue-collar,married,high.school,unknown,yes,yes,telephone,741.0,6,999.0,0,nonexistent,yes
31,management,married,university.degree,no,yes,no,cellular,106.0,4,999.0,0,nonexistent,no
57,blue-collar,married,basic.4y,unknown,no,yes,cellular,203.0,1,999.0,0,nonexistent,no
56,retired,,university.degree,no,yes,no,cellular,199.0,5,9.0,1,success,no
48,admin.,married,university.degree,no,no,no,cellular,233.0,1,999.0,0,nonexistent,no
33,technician,single,professional.course,no,yes,no,telephone,422.0,2,999.0,0,nonexistent,no
72,retired,married,professional.course,no,no,no,cellular,1.0,1,999.0,1,failure,no
52,technician,married,university.degree,no,no,no,cellular,15.0,7,999.0,0,nonexistent,no
30,technician,married,university.degree,no,yes,no,cellular,142.0,2,999.0,0,nonexistent,no
25,technician,single,university.degree,no,no,no,cellular,118.0,1,999.0,0,nonexistent,no
49,admin.,married,basic.9y,no,no,no,cellular,265.0,1,999.0,0,nonexistent,no
42,admin.,divorced,university.degree,no,yes,no,telephone,14.0,6,999.0,0,nonexistent,no
999,unemployed,married,basic.6y,no,no,yes,telephone,58.0,3,999.0,0,nonexistent,no
46,blue-collar,married,basic.4y,no,unknown,unknown,telephone,445.0,2,999.0,0,nonexistent,no
38,blue-collar,married,basic.6y,unknown,no,no,telephone,132.0,2,999.0,0,nonexistent,no
39,technician,married,professional.course,unknown,no,no,telephone,401.0,1,999.0,0,nonexistent,no
23,student,single,basic.9y,no,yes,no,cellular,502.0,1,999.0,1,failure,no
36,admin.,married,university.degree,no,no,no,cellular,1739.0,5,999.0,0,nonexistent,no
37,services,single,basic.9y,no,no,no,cellular,247.0,1,999.0,0,nonexistent,no
26,self-employed,single,university.degree,no,no,no,cellular,99.0,3,999.0,0,nonexistent,no
40,management,married,basic.6y,no,yes,no,cellular,77.0,1,,1,failure,no
999,technician,married,university.degree,no,no,yes,cellular,43.0,1,999.0,1,failure,no
25,technician,married,professional.course,no,no,no,cellular,595.0,3,999.0,1,failure,no
47,retired,single,basic.6y,unknown,yes,no,cellular,145.0,2,999.0,0,nonexistent,no
37,management,single,university.degree,no,no,no,cellular,570.0,1,999.0,1,failure,yes
32,admin.,single,university.degree,no,yes,no,cellular,250.0,2,6.0,1,success,no
53,technician,married,professional.course,no,yes,yes,cellular,109.0,1,999.0,1,failure,no
39,admin.,married,university.degree,no,yes,no,cellular,171.0,2,999.0,1,failure,no
42,blue-collar,married,basic.9y,no,no,no,cellular,119.0,3,999.0,0,nonexistent,no
999,admin.,divorced,high.school,unknown,yes,no,cellular,47.0,1,999.0,0,nonexistent,no
46,blue-collar,married,basic.6y,no,yes,no,telephone,267.0,2,999.0,0,nonexistent,no
43,unemployed,married,high.school,unknown,yes,no,cellular,149.0,5,999.0,0,nonexistent,no
38,blue-collar,single,unknown,unknown,no,yes,telephone,70.0,2,999.0,0,nonexistent,no
29,services,single,basic.9y,no,no,no,telephone,159.0,2,999.0,0,nonexistent,no
50,entrepreneur,married,university.degree,no,no,no,cellular,549.0,1,999.0,1,failure,no
56,unemployed,married,basic.9y,no,no,no,cellular,540.0,1,999.0,1,failure,yes
35,services,divorced,basic.9y,no,no,no,cellular,188.0,1,999.0,0,nonexistent,no
37,services,married,high.school,no,yes,no,telephone,226.0,1,999.0,0,nonexistent,no
44,management,married,high.school,no,yes,no,cellular,231.0,2,999.0,0,nonexistent,no
32,self-employed,married,professional.course,no,no,yes,cellular,55.0,2,999.0,0,nonexistent,no
39,self-employed,married,basic.9y,no,no,no,cellular,139.0,4,999.0,0,nonexistent,no
51,unemployed,married,professional.course,unknown,no,no,telephone,912.0,2,999.0,0,nonexistent,no
44,technician,married,university.degree,no,no,no,telephone,125.0,1,999.0,0,nonexistent,no
53,blue-collar,married,basic.4y,no,no,no,telephone,627.0,1,999.0,0,nonexistent,no
41,blue-collar,married,basic.6y,no,unknown,unknown,telephone,202.0,1,999.0,0,nonexistent,no
52,admin.,single,university.degree,no,no,yes,cellular,212.0,1,999.0,0,nonexistent,no
33,admin.,single,university.degree,no,yes,no,telephone,76.0,2,999.0,0,nonexistent,no
38,blue-collar,married,basic.9y,unknown,no,no,telephone,464.0,1,999.0,0,nonexistent,no
42,services,single,high.school,no,no,no,cellular,544.0,3,999.0,1,failure,no
47,admin.,single,university.degree,no,yes,no,cellular,161.0,1,999.0,1,failure,yes
37,technician,married,university.degree,no,yes,no,cellular,246.0,1,2.0,4,success,yes
45,blue-collar,married,basic.6y,unknown,no,no,telephone,272.0,2,999.0,0,nonexistent,no
40,services,single,basic.6y,no,no,no,cellular,308.0,1,999.0,0,nonexistent,no
52,admin.,married,high.school,no,yes,no,cellular,231.0,4,999.0,0,nonexistent,no
74,retired,married,university.degree,no,yes,no,cellular,239.0,2,999.0,1,failure,yes
38,unemployed,single,university.degree,no,yes,no,cellular,97.0,1,999.0,0,nonexistent,no
35,admin.,married,high.school,no,no,no,telephone,113.0,2,999.0,0,nonexistent,no
999,admin.,married,university.degree,no,no,no,telephone,214.0,1,999.0,0,nonexistent,no
31,technician,single,university.degree,no,yes,no,cellular,90.0,2,999.0,0,nonexistent,no
39,housemaid,married,basic.4y,no,no,yes,telephone,266.0,1,999.0,0,nonexistent,no
49,blue-collar,married,basic.9y,no,no,no,telephone,102.0,2,999.0,0,nonexistent,no
38,admin.,married,university.degree,no,no,no,cellular,178.0,1,999.0,0,nonexistent,no
30,admin.,divorced,high.school,no,yes,no,cellular,422.0,1,999.0,1,failure,no
999,admin.,single,high.school,no,no,yes,cellular,210.0,5,999.0,0,nonexistent,no
28,admin.,single,unknown,no,no,no,cellular,574.0,2,999.0,0,nonexistent,no
43,technician,married,high.school,no,yes,no,telephone,251.0,3,999.0,0,nonexistent,no
25,admin.,single,high.school,no,yes,no,cellular,888.0,3,999.0,0,nonexistent,yes
999,admin.,married,high.school,no,yes,no,cellular,758.0,2,999.0,0,nonexistent,yes
26,blue-collar,,basic.9y,unknown,no,no,telephone,73.0,2,999.0,0,nonexistent,no
40,admin.,single,university.degree,no,no,no,cellular,101.0,7,999.0,0,nonexistent,no
19,student,single,unknown,no,yes,no,cellular,121.0,5,999.0,0,nonexistent,no
33,admin.,married,university.degree,no,yes,no,cellular,,3,999.0,0,nonexistent,no
56,blue-collar,married,basic.4y,unknown,yes,no,telephone,197.0,1,999.0,0,nonexistent,no
32,blue-collar,married,basic.9y,no,yes,no,cellular,160.0,1,999.0,0,nonexistent,no
999,housemaid,divorced,basic.9y,no,yes,no,cellular,105.0,1,,0,nonexistent,no
50,management,married,university.degree,no,no,no,cellular,718.0,4,999.0,3,failure,no
31,blue-collar,married,basic.6y,no,yes,yes,telephone,237.0,2,999.0,0,nonexistent,no
52,admin.,married,high.school,no,no,no,cellular,157.0,2,999.0,0,nonexistent,no
46,blue-collar,married,basic.9y,no,no,no,cellular,67.0,1,999.0,0,nonexistent,no
39,admin.,married,university.degree,no,no,no,telephone,370.0,2,999.0,0,nonexistent,no
40,technician,divorced,university.degree,no,yes,yes,telephone,188.0,1,999.0,0,nonexistent,no
999,services,married,high.school,no,no,no,telephone,91.0,3,999.0,0,nonexistent,no
36,admin.,married,high.school,no,no,no,telephone,97.0,2,999.0,0,nonexistent,no
27,admin.,married,high.school,no,yes,no,cellular,164.0,3,999.0,0,nonexistent,no
48,admin.,married,unknown,no,yes,yes,cellular,246.0,7,999.0,0,nonexistent,no
36,admin.,single,university.degree,no,no,no,telephone,305.0,6,999.0,0,nonexistent,no
26,admin.,single,high.school,no,no,yes,cellular,136.0,1,999.0,0,nonexistent,no
28,student,married,university.degree,unknown,no,no,cellular,224.0,1,999.0,1,failure,no
999,blue-collar,married,unknown,no,yes,yes,cellular,612.0,2,999.0,0,nonexistent,no
61,blue-collar,married,basic.4y,no,no,no,cellular,62.0,1,999.0,0,nonexistent,no
37,technician,single,university.degree,no,no,no,cellular,190.0,1,999.0,0,nonexistent,no
43,admin.,married,university.degree,no,no,yes,cellular,310.0,1,999.0,0,nonexistent,no
31,entrepreneur,single,university.degree,no,yes,yes,cellular,90.0,3,999.0,0,nonexistent,no
999,management,married,university.degree,no,no,yes,cellular,92.0,1,999.0,0,nonexistent,no
34,admin.,married,university.degree,no,no,no,cellular,55.0,1,999.0,0,nonexistent,no
35,admin.,married,university.degree,no,yes,no,cellular,417.0,1,999.0,0,nonexistent,no
34,admin.,married,high.school,no,yes,no,cellular,38.0,1,999.0,0,nonexistent,no
35,technician,single,university.degree,no,yes,no,telephone,294.0,1,999.0,0,nonexistent,no
49,housemaid,married,basic.4y,no,no,no,telephone,283.0,3,999.0,0,nonexistent,no
22,services,single,high.school,no,yes,yes,cellular,181.0,1,999.0,0,nonexistent,no
33,technician,single,basic.9y,no,no,no,cellular,61.0,3,999.0,0,nonexistent,no
33,admin.,married,university.degree,no,yes,no,cellular,579.0,1,999.0,0,nonexistent,yes
35,admin.,divorced,high.school,no,no,no,cellular,133.0,1,999.0,0,nonexistent,no
999,management,married,university.degree,no,no,no,cellular,89.0,2,999.0,0,nonexistent,no
53,self-employed,married,university.degree,no,no,no,cellular,39.0,1,999.0,0,nonexistent,no
49,blue-collar,divorced,basic.4y,unknown,yes,no,cellular,246.0,1,999.0,0,nonexistent,no
51,technician,married,professional.course,no,yes,no,telephone,220.0,2,999.0,0,nonexistent,no
46,admin.,married,high.school,no,yes,no,cellular,622.0,1,999.0,0,nonexistent,no
44,technician,divorced,professional.course,no,no,yes,telephone,107.0,3,999.0,0,nonexistent,no
57,blue-collar,married,basic.6y,unknown,yes,no,cellular,108.0,4,999.0,0,nonexistent,no
33,services,divorced,high.school,no,yes,no,cellular,75.0,5,999.0,0,nonexistent,no
999,admin.,single,university.degree,no,yes,no,cellular,281.0,1,999.0,0,nonexistent,no
27,blue-collar,single,university.degree,no,no,no,cellular,722.0,2,999.0,0,nonexistent,no
31,blue-collar,single,professional.course,no,yes,no,cellular,825.0,13,999.0,0,nonexistent,no
49,services,married,high.school,no,no,no,cellular,117.0,1,999.0,0,nonexistent,no
999,admin.,married,high.school,no,yes,no,cellular,700.0,1,999.0,0,nonexistent,yes
25,admin.,single,university.degree,no,yes,yes,cellular,163.0,2,999.0,0,nonexistent,no
52,technician,married,professional.course,no,no,no,cellular,94.0,1,999.0,0,nonexistent,no
26,admin.,married,high.school,no,yes,no,telephone,344.0,3,999.0,0,nonexistent,no
32,blue-collar,divorced,basic.9y,no,no,no,telephone,287.0,1,999.0,0,nonexistent,no
47,technician,married,professional.course,no,no,no,cellular,233.0,1,999.0,1,failure,no
36,entrepreneur,married,university.degree,no,no,no,cellular,211.0,2,999.0,0,nonexistent,no
54,admin.,married,university.degree,no,no,no,telephone,288.0,1,,0,nonexistent,no
26,admin.,single,university.degree,no,no,no,cellular,143.0,4,999.0,0,nonexistent,no
48,admin.,married,high.school,no,yes,no,telephone,217.0,1,999.0,0,nonexistent,no
47,blue-collar,married,basic.4y,no,yes,yes,telephone,386.0,2,999.0,0,nonexistent,no
30,admin.,single,university.degree,no,yes,no,cellular,,4,999.0,0,nonexistent,no
41,admin.,single,high.school,no,no,no,telephone,202.0,2,999.0,1,failure,no
26,student,single,university.degree,no,no,no,telephone,,1,999.0,0,nonexistent,no
33,technician,single,professional.course,no,no,no,cellular,480.0,2,999.0,0,nonexistent,no
37,blue-collar,single,university.degree,unknown,no,no,cellular,203.0,1,999.0,0,nonexistent,no
27,admin.,married,university.degree,no,yes,no,cellular,670.0,4,999.0,1,failure,yes
32,admin.,single,university.degree,no,yes,no,cellular,449.0,2,999.0,0,nonexistent,yes
999,housemaid,married,basic.6y,no,yes,no,cellular,249.0,5,999.0,0,nonexistent,no
31,blue-collar,married,basic.9y,unknown,yes,no,cellular,176.0,3,999.0,0,nonexistent,no
45,technician,married,professional.course,no,yes,yes,cellular,191.0,1,999.0,0,nonexistent,no
48,admin.,married,university.degree,no,no,no,cellular,66.0,3,999.0,0,nonexistent,no
27,self-employed,single,university.degree,no,no,yes,telephone,100.0,4,999.0,0,nonexistent,no
48,technician,married,high.school,no,no,no,telephone,601.0,1,999.0,0,nonexistent,no
40,blue-collar,married,basic.6y,unknown,yes,yes,telephone,21.0,1,999.0,0,nonexistent,no
18,student,single,high.school,no,no,no,cellular,256.0,2,7.0,2,failure,yes
39,blue-collar,married,basic.9y,unknown,no,yes,telephone,74.0,5,999.0,0,nonexistent,no
35,services,married,basic.9y,no,yes,no,cellular,150.0,1,999.0,0,nonexistent,no
30,services,married,university.degree,no,no,no,telephone,143.0,8,999.0,0,nonexistent,no
34,blue-collar,married,basic.9y,no,no,yes,cellular,45.0,1,999.0,0,nonexistent,no
53,admin.,married,university.degree,no,no,no,telephone,541.0,19,999.0,0,nonexistent,no
31,admin.,married,university.degree,no,yes,no,telephone,218.0,1,,0,nonexistent,no
30,housemaid,married,professional.course,no,yes,no,cellular,105.0,3,999.0,0,nonexistent,no
33,admin.,single,high.school,no,yes,no,cellular,1088.0,3,999.0,0,nonexistent,yes
36,self-employed,single,university.degree,no,no,no,cellular,406.0,1,999.0,0,nonexistent,no
39,unemployed,divorced,university.degree,unknown,no,no,cellular,307.0,1,999.0,0,nonexistent,no
30,management,married,university.degree,no,no,yes,cellular,833.0,5,999.0,0,nonexistent,no
30,technician,married,university.degree,no,yes,no,telephone,104.0,6,999.0,0,nonexistent,no
49,blue-collar,married,basic.9y,no,yes,no,cellular,105.0,1,999.0,1,failure,no
38,entrepreneur,married,basic.9y,no,no,no,cellular,158.0,5,999.0,0,nonexistent,no
35,admin.,married,high.school,no,yes,no,cellular,992.0,2,999.0,0,nonexistent,yes
46,blue-collar,married,basic.6y,unknown,yes,no,telephone,54.0,3,999.0,0,nonexistent,no
54,blue-collar,married,basic.4y,no,no,no,telephone,206.0,6,999.0,1,failure,no
45,admin.,married,high.school,no,yes,yes,cellular,283.0,4,999.0,0,nonexistent,no
41,admin.,single,university.degree,no,yes,yes,cellular,45.0,2,999.0,0,nonexistent,no
999,admin.,single,professional.course,no,unknown,unknown,cellular,246.0,1,7.0,1,success,yes
54,technician,married,professional.course,no,yes,no,telephone,80.0,6,999.0,0,nonexistent,no
36,blue-collar,divorced,basic.9y,unknown,yes,no,cellular,14.0,4,999.0,0,nonexistent,no
27,technician,single,professional.course,no,no,no,cellular,331.0,2,999.0,0,nonexistent,no
37,technician,single,university.degree,no,yes,no,telephone,248.0,3,999.0,0,nonexistent,no
32,technician,single,university.degree,no,no,no,cellular,485.0,1,999.0,1,failure,no
47,blue-collar,married,basic.9y,no,no,no,cellular,96.0,2,999.0,0,nonexistent,no
27,blue-collar,single,basic.4y,no,no,no,cellular,451.0,1,999.0,0,nonexistent,no
44,blue-collar,divorced,basic.6y,no,no,no,telephone,380.0,1,999.0,0,nonexistent,no
25,technician,unknown,university.degree,no,yes,yes,cellular,150.0,1,999.0,0,nonexistent,no
30,admin.,single,university.degree,no,no,no,cellular,37.0,2,999.0,0,nonexistent,no
53,retired,divorced,high.school,no,unknown,unknown,telephone,574.0,2,999.0,0,nonexistent,no
999,technician,married,basic.9y,no,no,no,telephone,100.0,2,999.0,0,nonexistent,no
